Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.159.129-192.168.159.133-21-39612-6,192.168.159.133,39612,192.168.159.129,21,6,31-03-2024 10:51,8895438,8,16,97,188,20,0,12.125,8.288330868,34,0,11.75,14.40138882,32.03889454,2.698012172,386758.1739,1005597.256,3142228,11,5967173,852453.2857,1458259.748,3184758,183,8895438,593029.2,1207483.441,3142228,26,0,0,0,0,256,528,0.899337391,1.798674781,0,34,11.4,12.4632794,155.3333333,0,1,0,0,0,0,0,0,2,11.875,12.125,11.75,0,0,0,0,0,0,8,97,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-39612-6,192.168.159.133,39612,192.168.159.129,21,6,31-03-2024 10:51,149,1,2,0,20,0,0,0,0,20,0,10,14.14213562,134228.1879,20134.22819,74.5,2.121320344,76,73,0,0,0,0,0,76,76,0,76,76,0,1,0,0,32,52,6711.409396,13422.81879,0,20,10,11.54700538,133.3333333,0,0,0,1,1,0,0,0,2,13.33333333,0,10,0,0,0,0,0,0,1,0,2,20,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-39600-6,192.168.159.133,39600,192.168.159.129,21,6,31-03-2024 10:51,8898966,8,16,93,188,20,0,11.625,7.981004233,34,0,11.75,14.40138882,31.57670228,2.696942544,386911.5652,1006243.65,3144816,9,5968157,852593.8571,1459157.274,3186945,193,8898966,593264.4,1208285.666,3144816,77,0,0,0,0,256,528,0.898980848,1.797961696,0,34,11.24,12.3971771,153.69,0,1,0,0,0,0,0,0,2,11.70833333,11.625,11.75,0,0,0,0,0,0,8,93,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-39628-6,192.168.159.133,39628,192.168.159.129,21,6,31-03-2024 10:51,353,1,2,0,20,0,0,0,0,20,0,10,14.14213562,56657.2238,8498.583569,176.5,217.0817818,330,23,0,0,0,0,0,23,23,0,23,23,0,1,0,0,32,52,2832.86119,5665.72238,0,20,10,11.54700538,133.3333333,0,0,0,1,1,0,0,0,2,13.33333333,0,10,0,0,0,0,0,0,1,0,2,20,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-39600-6,192.168.159.133,39600,192.168.159.129,21,6,31-03-2024 10:51,117,1,2,0,20,0,0,0,0,20,0,10,14.14213562,170940.1709,25641.02564,58.5,51.61879503,95,22,0,0,0,0,0,22,22,0,22,22,0,1,0,0,32,52,8547.008547,17094.01709,0,20,10,11.54700538,133.3333333,0,0,0,1,1,0,0,0,2,13.33333333,0,10,0,0,0,0,0,0,1,0,2,20,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40174-6,192.168.159.129,21,192.168.159.133,40174,6,31-03-2024 10:43,398,0,2,0,0,0,0,0,0,0,0,0,0,0,5025.125628,398,0,398,398,0,0,0,0,0,398,398,0,398,398,0,0,0,0,0,64,0,5025.125628,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-39648-6,192.168.159.133,39648,192.168.159.129,21,6,31-03-2024 10:51,9796433,8,16,89,188,20,0,11.125,7.679983259,34,0,11.75,14.40138882,28.27559786,2.449871295,425931.8696,1113294.486,3634050,20,6121566,874509.4286,1493306.476,3187219,157,9796433,653095.5333,1337433.754,3634050,26,0,0,0,0,256,528,0.816623765,1.63324753,0,34,11.08,12.33869253,152.2433333,0,1,0,0,0,0,0,0,2,11.54166667,11.125,11.75,0,0,0,0,0,0,8,89,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-39662-6,192.168.159.133,39662,192.168.159.129,21,6,31-03-2024 10:51,9797080,8,16,98,188,20,0,12.25,8.102027965,34,0,11.75,14.40138882,29.1923716,2.449709505,425960,1113016.536,3634972,8,6121323,874474.7143,1493483.866,3185940,19,9797080,653138.6667,1337058.227,3634972,14,0,0,0,0,256,528,0.816569835,1.63313967,0,34,11.44,12.43007106,154.5066667,0,1,0,0,0,0,0,0,2,11.91666667,12.25,11.75,0,0,0,0,0,0,8,98,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-39634-6,192.168.159.133,39634,192.168.159.129,21,6,31-03-2024 10:51,9798750,8,16,104,188,20,0,13,8.400680245,34,0,11.75,14.40138882,29.79971935,2.449292002,426032.6087,1113435.022,3635716,10,6122384,874626.2857,1493995.3,3187654,108,9798750,653250,1337585.167,3635716,36,0,0,0,0,256,528,0.816430667,1.632861334,0,34,11.68,12.50906338,156.4766667,0,1,0,0,0,0,0,0,2,12.16666667,13,11.75,0,0,0,0,0,0,8,104,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-39648-6,192.168.159.133,39648,192.168.159.129,21,6,31-03-2024 10:51,153,1,2,0,20,0,0,0,0,20,0,10,14.14213562,130718.9542,19607.84314,76.5,68.58935778,125,28,0,0,0,0,0,125,125,0,125,125,0,1,0,0,32,52,6535.947712,13071.89542,0,20,10,11.54700538,133.3333333,0,0,0,1,1,0,0,0,2,13.33333333,0,10,0,0,0,0,0,0,1,0,2,20,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-39634-6,192.168.159.133,39634,192.168.159.129,21,6,31-03-2024 10:51,34,1,2,0,20,0,0,0,0,20,0,10,14.14213562,588235.2941,88235.29412,17,7.071067812,22,12,0,0,0,0,0,12,12,0,12,12,0,1,0,0,32,52,29411.76471,58823.52941,0,20,10,11.54700538,133.3333333,0,0,0,1,1,0,0,0,2,13.33333333,0,10,0,0,0,0,0,0,1,0,2,20,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-39662-6,192.168.159.133,39662,192.168.159.129,21,6,31-03-2024 10:51,38,1,2,0,20,0,0,0,0,20,0,10,14.14213562,526315.7895,78947.36842,19,7.071067812,24,14,0,0,0,0,0,14,14,0,14,14,0,1,0,0,32,52,26315.78947,52631.57895,0,20,10,11.54700538,133.3333333,0,0,0,1,1,0,0,0,2,13.33333333,0,10,0,0,0,0,0,0,1,0,2,20,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40208-6,192.168.159.129,21,192.168.159.133,40208,6,31-03-2024 10:43,412,0,2,0,0,0,0,0,0,0,0,0,0,0,4854.368932,412,0,412,412,0,0,0,0,0,412,412,0,412,412,0,0,0,0,0,64,0,4854.368932,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.2-34454-53-17,192.168.159.129,34454,192.168.159.2,53,17,31-03-2024 10:48,5272,0,2,0,92,0,0,0,0,46,46,46,0,17450.68285,379.3626707,5272,0,5272,5272,0,0,0,0,0,5272,5272,0,5272,5272,0,0,0,0,0,16,0,379.3626707,46,46,46,0,0,0,0,0,0,0,0,0,0,0,69,0,46,0,0,0,0,0,0,0,0,2,92,-1,-1,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40140-6,192.168.159.133,40140,192.168.159.129,21,6,31-03-2024 10:51,9647194,8,16,104,188,20,0,13,8.400680245,34,0,11.75,14.40138882,30.26786856,2.487770019,419443.2174,1099639.945,3636096,10,6418982,916997.4286,1587878.364,3677513,129,9647194,643146.2667,1321378.36,3636096,61,0,0,0,0,256,528,0.829256673,1.658513346,0,34,11.68,12.50906338,156.4766667,0,1,0,0,0,0,0,0,2,12.16666667,13,11.75,0,0,0,0,0,0,8,104,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40140-6,192.168.159.133,40140,192.168.159.129,21,6,31-03-2024 10:51,91,1,2,0,20,0,0,0,0,20,0,10,14.14213562,219780.2198,32967.03297,45.5,7.778174593,51,40,0,0,0,0,0,51,51,0,51,51,0,1,0,0,32,52,10989.01099,21978.02198,0,20,10,11.54700538,133.3333333,0,0,0,1,1,0,0,0,2,13.33333333,0,10,0,0,0,0,0,0,1,0,2,20,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40148-6,192.168.159.129,21,192.168.159.133,40148,6,31-03-2024 10:51,9879537,15,9,188,103,34,0,12.53333333,14.54975045,20,0,11.44444444,8.9458246,29.45482162,2.429263639,429545.087,1121887.246,3633846,8,9879477,705676.9286,1385696.885,3633846,132,6909962,863745.25,1601296.523,3675771,387,0,0,0,0,488,296,1.518289774,0.910973864,0,34,11.64,12.50293299,156.3233333,0,1,0,0,0,0,0,0,0,12.125,12.53333333,11.44444444,0,0,0,0,0,0,15,188,9,103,-1,502,7,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40148-6,192.168.159.133,40148,192.168.159.129,21,6,31-03-2024 10:51,62,1,2,0,14,0,0,0,0,14,0,7,9.899494937,225806.4516,48387.09677,31,4.242640687,34,28,0,0,0,0,0,34,34,0,34,34,0,1,0,0,32,52,16129.03226,32258.06452,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40164-6,192.168.159.133,40164,192.168.159.129,21,6,31-03-2024 10:51,9876571,8,16,103,188,20,0,12.875,8.442029208,34,0,11.75,14.40138882,29.4636671,2.429993163,429416.1304,1121942.391,3634656,10,6906365,986623.5714,1688509.81,3676502,131,9876571,658438.0667,1347770.327,3634656,63,0,0,0,0,256,528,0.809997721,1.619995442,0,34,11.64,12.51292665,156.5733333,0,1,0,0,0,0,0,0,2,12.125,12.875,11.75,0,0,0,0,0,0,8,103,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40164-6,192.168.159.133,40164,192.168.159.129,21,6,31-03-2024 10:51,110,1,2,0,14,0,0,0,0,14,0,7,9.899494937,127272.7273,27272.72727,55,1.414213562,56,54,0,0,0,0,0,56,56,0,56,56,0,1,0,0,32,52,9090.909091,18181.81818,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40170-6,192.168.159.133,40170,192.168.159.129,21,6,31-03-2024 10:51,9880581,8,16,104,188,20,0,13,8.434622525,34,0,11.75,14.40138882,29.55291799,2.429006958,429590.4783,1122504.179,3638669,10,6910700,987242.8571,1689770.436,3680173,107,9880581,658705.4,1348455.78,3638669,59,0,0,0,0,256,528,0.809668986,1.619337972,0,34,11.68,12.51572344,156.6433333,0,1,0,0,0,0,0,0,2,12.16666667,13,11.75,0,0,0,0,0,0,8,104,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40170-6,192.168.159.133,40170,192.168.159.129,21,6,31-03-2024 10:51,54,1,2,0,14,0,0,0,0,14,0,7,9.899494937,259259.2593,55555.55556,27,1.414213562,28,26,0,0,0,0,0,28,28,0,28,28,0,1,0,0,32,52,18518.51852,37037.03704,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40174-6,192.168.159.129,21,192.168.159.133,40174,6,31-03-2024 10:51,9885393,15,9,188,99,34,0,12.53333333,14.54975045,21,0,11,8.93028555,29.03273547,2.427824569,429799.6957,1122517.439,3637671,4,9885281,706091.5,1386471.629,3637671,4,6915792,864474,1603442.08,3679532,300,0,0,0,0,488,296,1.517390356,0.910434213,0,34,11.48,12.50373278,156.3433333,0,1,0,0,0,0,0,0,0,11.95833333,12.53333333,11,0,0,0,0,0,0,15,188,9,99,-1,502,7,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40180-6,192.168.159.133,40180,192.168.159.129,21,6,31-03-2024 10:51,9883551,8,16,101,188,20,0,12.625,8.365533029,34,0,11.75,14.40138882,29.24050273,2.428277043,429719.6087,1121850.762,3634545,9,6913258,987608.2857,1689786.129,3679155,414,9883551,658903.4,1347565.202,3634545,34,0,0,0,0,256,528,0.809425681,1.618851362,0,34,11.56,12.49026287,156.0066667,0,1,0,0,0,0,0,0,2,12.04166667,12.625,11.75,0,0,0,0,0,0,8,101,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40178-6,192.168.159.133,40178,192.168.159.129,21,6,31-03-2024 10:51,9884814,8,16,104,188,20,0,13,8.434622525,34,0,11.75,14.40138882,29.54026247,2.427966778,429774.5217,1122448.187,3634476,11,6912524,987503.4286,1689396.202,3677197,243,9884814,658987.6,1348332.663,3634476,24,0,0,0,0,256,528,0.809322259,1.618644519,0,34,11.68,12.51572344,156.6433333,0,1,0,0,0,0,0,0,2,12.16666667,13,11.75,0,0,0,0,0,0,8,104,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40178-6,192.168.159.133,40178,192.168.159.129,21,6,31-03-2024 10:51,66,1,2,0,14,0,0,0,0,14,0,7,9.899494937,212121.2121,45454.54545,33,9.899494937,40,26,0,0,0,0,0,40,40,0,40,40,0,1,0,0,32,52,15151.51515,30303.0303,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40174-6,192.168.159.133,40174,192.168.159.129,21,6,31-03-2024 10:51,186,1,2,0,14,0,0,0,0,14,0,7,9.899494937,75268.8172,16129.03226,93,110.3086579,171,15,0,0,0,0,0,15,15,0,15,15,0,1,0,0,32,52,5376.344086,10752.68817,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40190-6,192.168.159.133,40190,192.168.159.129,21,6,31-03-2024 10:51,8591346,8,16,96,188,20,0,12,8.298020418,34,0,11.75,14.40138882,33.0565199,2.793508724,373536.7826,976746.3433,3183565,12,6209544,887077.7143,1512826.741,3224872,777,8591346,572756.4,1173439.591,3183565,65,0,0,0,0,256,528,0.931169575,1.862339149,0,34,11.36,12.46287821,155.3233333,0,1,0,0,0,0,0,0,2,11.83333333,12,11.75,0,0,0,0,0,0,8,96,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40208-6,192.168.159.129,21,192.168.159.133,40208,6,31-03-2024 10:51,8591135,15,9,188,100,34,0,12.53333333,14.54975045,20,0,11.11111111,8.838049056,33.52292799,2.793577333,373527.6087,977325.0145,3186522,7,8591121,613651.5,1207377.053,3186522,42,6208139,776017.375,1436605.812,3228346,117,0,0,0,0,488,296,1.745985833,1.0475915,0,34,11.52,12.48038461,155.76,0,1,0,0,0,0,0,0,0,12,12.53333333,11.11111111,0,0,0,0,0,0,15,188,9,100,-1,502,7,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40204-6,192.168.159.133,40204,192.168.159.129,21,6,31-03-2024 10:51,8591616,8,16,94,188,20,0,11.75,7.833080036,34,0,11.75,14.40138882,32.82269599,2.793420935,373548.5217,977181.6864,3186061,8,6208572,886938.8571,1514534.137,3228643,11,8591616,572774.4,1174003.452,3186061,31,0,0,0,0,256,528,0.931140312,1.862280623,0,34,11.28,12.3710684,153.0433333,0,1,0,0,0,0,0,0,2,11.75,11.75,11.75,0,0,0,0,0,0,8,94,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40204-6,192.168.159.133,40204,192.168.159.129,21,6,31-03-2024 10:51,37,1,2,0,14,0,0,0,0,14,0,7,9.899494937,378378.3784,81081.08108,18.5,2.121320344,20,17,0,0,0,0,0,17,17,0,17,17,0,1,0,0,32,52,27027.02703,54054.05405,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40208-6,192.168.159.133,40208,192.168.159.129,21,6,31-03-2024 10:51,38,1,2,0,14,0,0,0,0,14,0,7,9.899494937,368421.0526,78947.36842,19,7.071067812,24,14,0,0,0,0,0,14,14,0,14,14,0,1,0,0,32,52,26315.78947,52631.57895,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-40190-6,192.168.159.133,40190,192.168.159.129,21,6,31-03-2024 10:51,36,1,2,0,14,0,0,0,0,14,0,7,9.899494937,388888.8889,83333.33333,18,8.485281374,24,12,0,0,0,0,0,12,12,0,12,12,0,1,0,0,32,52,27777.77778,55555.55556,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.2-44585-53-17,192.168.159.129,44585,192.168.159.2,53,17,31-03-2024 10:44,4576,0,2,0,92,0,0,0,0,46,46,46,0,20104.8951,437.0629371,4576,0,4576,4576,0,0,0,0,0,4576,4576,0,4576,4576,0,0,0,0,0,16,0,437.0629371,46,46,46,0,0,0,0,0,0,0,0,0,0,0,69,0,46,0,0,0,0,0,0,0,0,2,92,-1,-1,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.2-55909-53-17,192.168.159.129,55909,192.168.159.2,53,17,31-03-2024 10:43,3256,0,2,0,92,0,0,0,0,46,46,46,0,28255.52826,614.2506143,3256,0,3256,3256,0,0,0,0,0,3256,3256,0,3256,3256,0,0,0,0,0,16,0,614.2506143,46,46,46,0,0,0,0,0,0,0,0,0,0,0,69,0,46,0,0,0,0,0,0,0,0,2,92,-1,-1,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52170-6,192.168.159.133,52170,192.168.159.129,21,6,31-03-2024 10:51,8821034,8,16,100,188,20,0,12.5,8.417668493,34,0,11.75,14.40138882,32.64923364,2.72076947,383523.2174,1008681.069,3419509,12,5360995,765856.4286,1317111.961,2972858,206,8821034,588068.9333,1212418.896,3419509,59,0,0,0,0,256,528,0.906923157,1.813846313,0,34,11.52,12.49706632,156.1766667,0,1,0,0,0,0,0,0,2,12,12.5,11.75,0,0,0,0,0,0,8,100,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52192-6,192.168.159.133,52192,192.168.159.129,21,6,31-03-2024 10:51,9076550,8,16,85,188,16,0,10.625,6.610327418,34,0,11.75,14.40138882,30.07750742,2.644176477,394632.6087,1037868.614,3429404,18,5870173,838596.1429,1461156.176,3470931,112,9076550,605103.3333,1247499.419,3429404,85,0,0,0,0,256,528,0.881392159,1.762784318,0,34,10.92,12.15839902,147.8266667,0,1,0,0,0,0,0,0,2,11.375,10.625,11.75,0,0,0,0,0,0,8,85,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52208-6,192.168.159.133,52208,192.168.159.129,21,6,31-03-2024 10:51,9058063,8,16,80,188,14,0,10,6.210590034,34,0,11.75,14.40138882,29.58689954,2.649573093,393828.8261,1036435.564,3418197,15,5852343,836049,1459130.877,3459400,148,9058063,603870.8667,1245847.902,3418197,44,0,0,0,0,256,528,0.883191031,1.766382062,0,34,10.72,12.10550839,146.5433333,0,1,0,0,0,0,0,0,2,11.16666667,10,11.75,0,0,0,0,0,0,8,80,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52192-6,192.168.159.133,52192,192.168.159.129,21,6,31-03-2024 10:51,198,1,2,0,14,0,0,0,0,14,0,7,9.899494937,70707.07071,15151.51515,99,101.8233765,171,27,0,0,0,0,0,27,27,0,27,27,0,1,0,0,32,52,5050.505051,10101.0101,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52208-6,192.168.159.133,52208,192.168.159.129,21,6,31-03-2024 10:51,42,1,2,0,14,0,0,0,0,14,0,7,9.899494937,333333.3333,71428.57143,21,4.242640687,24,18,0,0,0,0,0,18,18,0,18,18,0,1,0,0,32,52,23809.52381,47619.04762,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.2-34358-53-17,192.168.159.129,34358,192.168.159.2,53,17,31-03-2024 10:41,3620,0,2,0,92,0,0,0,0,46,46,46,0,25414.36464,552.4861878,3620,0,3620,3620,0,0,0,0,0,3620,3620,0,3620,3620,0,0,0,0,0,16,0,552.4861878,46,46,46,0,0,0,0,0,0,0,0,0,0,0,69,0,46,0,0,0,0,0,0,0,0,2,92,-1,-1,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52184-6,192.168.159.133,52184,192.168.159.129,21,6,31-03-2024 10:51,9262797,8,16,88,188,17,0,11,6.866065623,34,0,11.75,14.40138882,29.79661543,2.591010037,402730.3043,1063298.917,3617310,20,6055643,865091.8571,1518866.555,3659698,805,9262797,617519.8,1278500.494,3617310,143,0,0,0,0,256,528,0.863670012,1.727340025,0,34,11.04,12.19795065,148.79,0,1,0,0,0,0,0,0,2,11.5,11,11.75,0,0,0,0,0,0,8,88,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52184-6,192.168.159.133,52184,192.168.159.129,21,6,31-03-2024 10:51,381,1,2,0,14,0,0,0,0,14,0,7,9.899494937,36745.40682,7874.015748,190.5,226.9812768,351,30,0,0,0,0,0,30,30,0,30,30,0,1,0,0,32,52,2624.671916,5249.343832,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52222-6,192.168.159.133,52222,192.168.159.129,21,6,31-03-2024 10:51,9066221,8,16,84,188,16,0,10.5,6.546536707,34,0,11.75,14.40138882,30.0014747,2.647188945,394183.5217,1037280.471,3421305,1,5860901,837271.5714,1461231.341,3463927,102,9066221,604414.7333,1246855,3421305,1,0,0,0,0,256,528,0.882396315,1.76479263,0,34,10.88,12.14948559,147.61,0,1,0,0,0,0,0,0,2,11.33333333,10.5,11.75,0,0,0,0,0,0,8,84,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52234-6,192.168.159.133,52234,192.168.159.129,21,6,31-03-2024 10:51,9064087,8,16,88,188,16,0,11,6.824326236,34,0,11.75,14.40138882,30.44984012,2.647812185,394090.7391,1036357.909,3419507,18,5859608,837086.8571,1460480.378,3462877,271,9064087,604272.4667,1245674.264,3419507,31,0,0,0,0,256,528,0.882604062,1.765208123,0,34,11.04,12.19111698,148.6233333,0,1,0,0,0,0,0,0,2,11.5,11,11.75,0,0,0,0,0,0,8,88,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52228-6,192.168.159.133,52228,192.168.159.129,21,6,31-03-2024 10:51,9065670,8,16,85,188,18,0,10.625,6.781013409,34,0,11.75,14.40138882,30.1136044,2.647349837,394159.5652,1036928.128,3421158,14,5860772,837253.1429,1461364.258,3465374,470,9065670,604378,1246400.304,3421158,22,0,0,0,0,256,528,0.882449946,1.764899892,0,34,10.92,12.18578407,148.4933333,0,1,0,0,0,0,0,0,2,11.375,10.625,11.75,0,0,0,0,0,0,8,85,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52228-6,192.168.159.133,52228,192.168.159.129,21,6,31-03-2024 10:51,151,1,2,0,14,0,0,0,0,14,0,7,9.899494937,92715.23179,19867.54967,75.5,50.20458146,111,40,0,0,0,0,0,40,40,0,40,40,0,1,0,0,32,52,6622.516556,13245.03311,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-52222-6,192.168.159.133,52222,192.168.159.129,21,6,31-03-2024 10:51,129,1,2,0,14,0,0,0,0,14,0,7,9.899494937,108527.1318,23255.81395,64.5,57.27564928,105,24,0,0,0,0,0,24,24,0,24,24,0,1,0,0,32,52,7751.937984,15503.87597,0,14,7,8.082903769,65.33333333,0,0,0,1,1,0,0,0,2,9.333333333,0,7,0,0,0,0,0,0,1,0,2,14,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
