Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.251.41.42-192.168.159.129-443-50912-6,192.168.159.129,50912,142.251.41.42,443,6,19/03/2024 01:35:36 PM,5799777,127,144,1529,4533955,610,0,12.03937008,72.36266704,64239,0,31485.79861,25051.05713,782010.0669,46.72593446,21480.65556,316716.9107,5203709,3,5792800,45974.60317,463424.6117,5203998,31,5799472,40555.74825,435094.2206,5204529,8,0,0,0,0,2540,2904,21.89739364,24.82854082,0,64239,16674.57353,24059.35481,5.79E+08,0,1,0,0,0,0,0,0,1,16736.10332,12.03937008,31485.79861,0,0,0,0,0,0,127,1529,144,4533955,-1,64240,9,0,594943,0,594943,594943,5203709,0,5203709,5203709,Benign
142.251.41.42-192.168.159.129-443-50912-6,142.251.41.42,443,192.168.159.129,50912,6,19/03/2024 01:35:42 PM,6900,2,1,0,0,0,0,0,0,0,0,0,0,0,434.7826087,3450,2887.824094,5492,1408,5492,5492,0,5492,5492,0,0,0,0,0,0,0,0,0,40,20,289.8550725,144.9275362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
142.251.33.174-192.168.159.129-443-56628-6,192.168.159.129,56628,142.251.33.174,443,6,19/03/2024 01:35:44 PM,844247,9,8,792,7450,517,0,88,172.204094,6805,0,931.25,2382.920462,9762.545795,20.13628713,52765.4375,186364.9277,749891,39,839044,104880.5,261192.0569,749891,99,841222,120174.5714,278452.2971,750359,272,0,0,0,0,180,184,10.6603873,9.475899826,0,6805,457.8888889,1594.45716,2542293.634,0,1,0,0,0,0,0,0,0,484.8235294,88,931.25,0,0,0,0,0,0,9,792,8,7450,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
142.251.33.174-192.168.159.129-443-56628-6,142.251.33.174,443,192.168.159.129,56628,6,19/03/2024 01:35:45 PM,5453,2,1,0,0,0,0,0,0,0,0,0,0,0,550.1558775,2726.5,3817.669512,5426,27,5426,5426,0,5426,5426,0,0,0,0,0,0,0,0,0,40,20,366.770585,183.3852925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
142.251.33.174-192.168.159.129-443-56634-6,192.168.159.129,56634,142.251.33.174,443,6,19/03/2024 01:35:45 PM,769632,8,7,792,7419,517,0,99,180.6820412,6805,0,1059.857143,2543.683053,10668.73519,19.4898341,54973.71429,188740.0304,710070,31,763141,109020.1429,265272.2099,710070,59,768693,128115.5,285528.6852,710553,225,0,0,0,0,160,164,10.39457819,9.095255915,0,6805,513.1875,1688.750395,2851877.896,0,1,0,0,0,0,0,0,0,547.4,99,1059.857143,0,0,0,0,0,0,8,792,7,7419,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
142.251.33.174-192.168.159.129-443-56636-6,192.168.159.129,56636,142.251.33.174,443,6,19/03/2024 01:35:45 PM,719037,8,7,792,7419,517,0,99,180.6820412,6805,0,1059.857143,2543.683053,11419.44017,20.86123524,51359.78571,177070.3236,665956,27,712089,101727,249026.252,665956,68,718018,119669.6667,268107.1839,666551,204,0,0,0,0,160,164,11.12599213,9.73524311,0,6805,513.1875,1688.750395,2851877.896,0,1,0,0,0,0,0,0,0,547.4,99,1059.857143,0,0,0,0,0,0,8,792,7,7419,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
142.251.33.174-192.168.159.129-443-56626-6,192.168.159.129,56626,142.251.33.174,443,6,19/03/2024 01:35:44 PM,3950285,21,25,1288,50753,517,0,61.33333333,145.0163209,7484,0,2030.12,2682.052484,13173.98618,11.64472943,87784.11111,443783.5792,2870223,11,3942958,197147.9,658418.9507,2870519,151,3950131,164588.7917,603115.2799,2870736,61,0,0,0,0,420,524,5.316072132,6.328657299,0,7484,1107.255319,2179.715433,4751159.368,0,1,0,0,0,0,0,0,1,1131.326087,61.33333333,2030.12,0,0,0,0,0,0,21,1288,25,50753,-1,64240,7,0,0,0,0,0,0,0,0,0,Benign
142.251.33.174-192.168.159.129-443-56626-6,142.251.33.174,443,192.168.159.129,56626,6,19/03/2024 01:35:48 PM,6508,1,1,0,0,0,0,0,0,0,0,0,0,0,307.314075,6508,0,6508,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,153.6570375,153.6570375,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-52.25.97.240-43196-443-6,192.168.159.129,43196,52.25.97.240,443,6,19/03/2024 01:35:50 PM,792808,9,8,1781,3379,1107,0,197.8888889,380.3181052,3062,0,422.375,1070.51362,6508.511519,21.44277051,49550.5,102625.0852,419172,40,726709,90838.625,137648.8923,419172,51,784892,112127.4286,154272.4838,459119,16427,0,0,0,0,180,184,11.35205497,10.09071553,0,3062,286.6666667,746.7409977,557622.1176,0,1,0,0,0,0,0,0,0,303.5294118,197.8888889,422.375,0,0,0,0,0,0,9,1781,8,3379,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-52.25.97.240-43196-443-6,52.25.97.240,443,192.168.159.129,43196,6,19/03/2024 01:35:50 PM,65887,2,1,0,0,0,0,0,0,0,0,0,0,0,45.53250262,32943.5,46402.4683,65755,132,65755,65755,0,65755,65755,0,0,0,0,0,0,0,0,0,40,20,30.35500175,15.17750087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.10-53558-443-6,192.168.159.129,53558,18.67.31.10,443,6,19/03/2024 01:35:51 PM,64567,9,9,792,5437,517,0,88,172.204094,4302,0,604.1111111,1417.290235,96473.4307,278.7801818,3798.058824,7617.573732,31052,25,60133,7516.625,11351.54718,31052,46,53266,6658.25,10097.69823,31278,499,0,0,0,0,180,204,139.3900909,139.3900909,0,4302,327.8421053,989.3613688,978835.9181,0,1,0,0,0,0,0,0,1,346.0555556,88,604.1111111,0,0,0,0,0,0,9,792,9,5437,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.10-53558-443-6,18.67.31.10,443,192.168.159.129,53558,6,19/03/2024 01:35:51 PM,5846,2,1,0,0,0,0,0,0,0,0,0,0,0,513.1713992,2923,4121.018321,5837,9,5837,5837,0,5837,5837,0,0,0,0,0,0,0,0,0,40,20,342.1142662,171.0571331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.10-53562-443-6,192.168.159.129,53562,18.67.31.10,443,6,19/03/2024 01:35:51 PM,80755,9,9,792,5437,517,0,88,172.204094,4302,0,604.1111111,1417.290235,77134.54275,222.8964151,4750.294118,9190.053378,36257,16,75305,9413.125,12629.33479,36257,111,77427,9678.375,12168.47935,36878,18,0,0,0,0,180,204,111.4482075,111.4482075,0,4302,327.8421053,989.3613688,978835.9181,0,1,0,0,0,0,0,0,1,346.0555556,88,604.1111111,0,0,0,0,0,0,9,792,9,5437,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.10-53562-443-6,18.67.31.10,443,192.168.159.129,53562,6,19/03/2024 01:35:51 PM,5543,2,1,0,0,0,0,0,0,0,0,0,0,0,541.2231644,2771.5,3878.480695,5514,29,5514,5514,0,5514,5514,0,0,0,0,0,0,0,0,0,40,20,360.8154429,180.4077215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.10-53560-443-6,192.168.159.129,53560,18.67.31.10,443,6,19/03/2024 01:35:51 PM,713625,28,34,1225,164476,517,0,43.75,120.8226815,19459,0,4837.529412,5922.697421,232196.1815,86.88036434,11698.77049,44280.62416,328038,9,708609,26244.77778,64400.36114,328080,76,657654,19928.90909,58586.47448,328059,327,0,0,0,0,560,704,39.23629357,47.64407077,0,19459,2630.174603,4947.902855,2.45E+07,0,1,0,0,0,0,0,0,1,2672.596774,43.75,4837.529412,0,0,0,0,0,0,28,1225,34,164476,-1,64240,7,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.10-53560-443-6,18.67.31.10,443,192.168.159.129,53560,6,19/03/2024 01:35:52 PM,6372,2,1,0,0,0,0,0,0,0,0,0,0,0,470.8097928,3186,4442.044799,6327,45,6327,6327,0,6327,6327,0,0,0,0,0,0,0,0,0,40,20,313.8731952,156.9365976,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38032-6,192.168.159.129,38032,184.150.157.171,443,6,19/03/2024 01:35:53 PM,135563,2,2,0,0,0,0,0,0,0,0,0,0,0,29.50657628,45187.66667,72940.13824,129337,42,129337,129337,0,129337,129337,6184,6184,0,6184,6184,0,0,0,0,40,64,14.75328814,14.75328814,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38034-6,192.168.159.129,38034,184.150.157.171,443,6,19/03/2024 01:35:53 PM,135730,2,2,0,0,0,0,0,0,0,0,0,0,0,29.47027186,45243.33333,73248.94586,129754,10,129754,129754,0,129754,129754,5966,5966,0,5966,5966,0,0,0,0,40,64,14.73513593,14.73513593,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38036-6,192.168.159.129,38036,184.150.157.171,443,6,19/03/2024 01:35:53 PM,135755,2,2,0,0,0,0,0,0,0,0,0,0,0,29.46484476,45251.66667,74262.17344,130959,40,130959,130959,0,130959,130959,4756,4756,0,4756,4756,0,0,0,0,40,64,14.73242238,14.73242238,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38036-6,184.150.157.171,443,192.168.159.129,38036,6,19/03/2024 01:35:53 PM,5792,1,1,7,0,7,7,7,0,0,0,0,0,1208.563536,345.3038674,5792,0,5792,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,172.6519337,172.6519337,0,7,2.333333333,4.041451884,16.33333333,0,0,0,0,1,0,0,0,1,3.5,7,0,0,0,0,0,0,0,1,7,1,0,-1,64239,1,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38032-6,184.150.157.171,443,192.168.159.129,38032,6,19/03/2024 01:35:53 PM,6259,1,1,7,0,7,7,7,0,0,0,0,0,1118.389519,319.5398626,6259,0,6259,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,159.7699313,159.7699313,0,7,2.333333333,4.041451884,16.33333333,0,0,0,0,1,0,0,0,1,3.5,7,0,0,0,0,0,0,0,1,7,1,0,-1,64239,1,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38034-6,184.150.157.171,443,192.168.159.129,38034,6,19/03/2024 01:35:53 PM,5907,1,1,7,0,7,7,7,0,0,0,0,0,1185.034705,338.5813442,5907,0,5907,5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,169.2906721,169.2906721,0,7,2.333333333,4.041451884,16.33333333,0,0,0,0,1,0,0,0,1,3.5,7,0,0,0,0,0,0,0,1,7,1,0,-1,64239,1,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38014-6,192.168.159.129,38014,184.150.157.171,443,6,19/03/2024 01:35:52 PM,405418,8,8,808,4438,517,0,101,180.3274799,3832,0,554.75,1341.080561,12939.73134,39.46544061,27027.86667,80459.64816,315554,9,398652,56950.28571,114648.0632,315554,597,404980,57854.28571,114323.2561,315908,4901,0,0,0,0,160,184,19.7327203,19.7327203,0,3832,308.5882353,926.7497005,858865.0074,0,1,0,0,0,0,0,0,1,327.875,101,554.75,0,0,0,0,0,0,8,808,8,4438,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38020-6,192.168.159.129,38020,184.150.157.171,443,6,19/03/2024 01:35:52 PM,355607,8,8,808,4437,517,0,101,180.3274799,3831,0,554.625,1340.731457,14749.42844,44.99349,23707.13333,62432.1481,243715,10,348937,49848.14286,87177.36723,243715,241,355468,50781.14286,86770.41841,244054,5476,0,0,0,0,160,184,22.496745,22.496745,0,3831,308.5294118,926.5120829,858424.6397,0,1,0,0,0,0,0,0,1,327.8125,101,554.625,0,0,0,0,0,0,8,808,8,4437,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38028-6,192.168.159.129,38028,184.150.157.171,443,6,19/03/2024 01:35:52 PM,420730,9,9,808,4530,517,0,89.77777778,172.0078325,3832,0,503.3333333,1263.913763,12687.47178,42.78278231,24748.82353,71421.43946,298447,10,414476,51809.5,100669.1059,298447,358,420588,52573.5,101402.7908,299046,2612,0,0,0,0,180,204,21.39139115,21.39139115,0,3832,280.9473684,877.7958807,770525.6082,0,1,0,0,0,0,0,0,1,296.5555556,89.77777778,503.3333333,0,0,0,0,0,0,9,808,9,4530,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.35-60558-443-6,192.168.159.129,60558,18.67.31.35,443,6,19/03/2024 01:35:52 PM,424422,8,8,792,5529,517,0,99,180.6820412,5290,0,691.125,1859.611898,14893.19592,37.69832855,28294.8,90375.66773,353584,15,418988,59855.42857,129914.6297,353584,195,423648,60521.14286,129882.7984,354242,3867,0,0,0,0,160,184,18.84916428,18.84916428,0,5290,371.8235294,1274.386089,1624059.904,0,1,0,0,0,0,0,0,1,395.0625,99,691.125,0,0,0,0,0,0,8,792,8,5529,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.35-60558-443-6,18.67.31.35,443,192.168.159.129,60558,6,19/03/2024 01:35:53 PM,5086,2,1,0,0,0,0,0,0,0,0,0,0,0,589.8545026,2543,3579.374526,5074,12,5074,5074,0,5074,5074,0,0,0,0,0,0,0,0,0,40,20,393.236335,196.6181675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38028-6,184.150.157.171,443,192.168.159.129,38028,6,19/03/2024 01:35:53 PM,9576,1,1,24,0,24,24,24,0,0,0,0,0,2506.265664,208.855472,9576,0,9576,9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,104.427736,104.427736,0,24,8,13.85640646,192,0,0,0,0,1,0,0,0,1,12,24,0,0,0,0,0,0,0,1,24,1,0,-1,64239,1,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.35-60556-443-6,192.168.159.129,60556,18.67.31.35,443,6,19/03/2024 01:35:52 PM,500371,9,9,792,5529,517,0,88,172.204094,4302,0,614.3333333,1419.987852,12632.62659,35.97330781,29433.58824,97638.99017,406461,8,493211,61651.375,139858.1153,406461,80,491500,61437.5,140061.997,406824,166,0,0,0,0,180,204,17.9866539,17.9866539,0,4302,332.6842105,992.5166135,985089.2281,0,1,0,0,0,0,0,0,1,351.1666667,88,614.3333333,0,0,0,0,0,0,9,792,9,5529,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.35-60554-443-6,192.168.159.129,60554,18.67.31.35,443,6,19/03/2024 01:35:52 PM,501116,9,9,792,5529,517,0,88,172.204094,4302,0,614.3333333,1419.987852,12613.8459,35.91982695,29477.41176,106320.6214,441372,11,495410,61926.25,153555.9115,441372,134,491184,61398,153884.7066,441781,596,0,0,0,0,180,204,17.95991347,17.95991347,0,4302,332.6842105,992.5166135,985089.2281,0,1,0,0,0,0,0,0,1,351.1666667,88,614.3333333,0,0,0,0,0,0,9,792,9,5529,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.35-60554-443-6,18.67.31.35,443,192.168.159.129,60554,6,19/03/2024 01:35:53 PM,4588,2,1,0,0,0,0,0,0,0,0,0,0,0,653.8796861,2294,3077.328712,4470,118,4470,4470,0,4470,4470,0,0,0,0,0,0,0,0,0,40,20,435.9197908,217.9598954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.35-60556-443-6,18.67.31.35,443,192.168.159.129,60556,6,19/03/2024 01:35:53 PM,6243,2,1,0,0,0,0,0,0,0,0,0,0,0,480.5382028,3121.5,4396.082859,6230,13,6230,6230,0,6230,6230,0,0,0,0,0,0,0,0,0,40,20,320.3588019,160.1794009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.35-60544-443-6,192.168.159.129,60544,18.67.31.35,443,6,19/03/2024 01:35:52 PM,848355,176,164,8910,759733,665,0,50.625,84.3266184,29703,0,4632.518293,7813.835853,906039.3349,400.7756187,2502.522124,14258.04827,242112,1,842855,4816.314286,19638.49316,242112,31,848214,5203.766871,20377.66026,242826,1,0,0,0,0,3520,3304,207.4603203,193.3152984,0,29703,2254.085044,5876.353118,3.45E+07,0,1,0,0,0,0,0,0,0,2260.714706,50.625,4632.518293,0,0,0,0,0,0,176,8910,164,759733,-1,64240,80,0,0,0,0,0,0,0,0,0,Benign
192.168.159.129-18.67.31.35-60544-443-6,18.67.31.35,443,192.168.159.129,60544,6,19/03/2024 01:35:53 PM,6555,1,1,0,0,0,0,0,0,0,0,0,0,0,305.1106026,6555,0,6555,6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,152.5553013,152.5553013,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38016-6,192.168.159.129,38016,184.150.157.171,443,6,19/03/2024 01:35:52 PM,865983,49,56,3913,274379,517,0,79.85714286,104.8069654,27958,0,4899.625,7473.313359,321359.6572,121.2494934,8326.759615,40698.06659,303210,5,860441,17925.85417,58799.19613,303210,28,865936,15744.29091,56102.73627,303930,5,0,0,0,0,980,1144,56.5830969,64.66639645,0,27958,2625.396226,5925.200314,3.51E+07,0,1,0,0,0,0,0,0,1,2650.4,79.85714286,4899.625,0,0,0,0,0,0,49,3913,56,274379,-1,64240,25,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38016-6,184.150.157.171,443,192.168.159.129,38016,6,19/03/2024 01:35:53 PM,9116,1,1,24,0,24,24,24,0,0,0,0,0,2632.733655,219.3944713,9116,0,9116,9116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,109.6972356,109.6972356,0,24,8,13.85640646,192,0,0,0,0,1,0,0,0,1,12,24,0,0,0,0,0,0,0,1,24,1,0,-1,64239,1,0,0,0,0,0,0,0,0,0,Benign
184.150.157.171-192.168.159.129-443-38030-6,192.168.159.129,38030,184.150.157.171,443,6,19/03/2024 01:35:52 PM,1056696,15,14,1285,15017,517,0,85.66666667,147.7094961,9338,0,1072.642857,2593.935104,15427.33199,27.4440331,37739.14286,131664.7376,664621,11,1050555,75039.64286,181844.3363,665208,149,1055491,81191.61538,187703.5985,664850,338,0,0,0,0,300,304,14.19518953,13.24884357,0,9338,543.4,1811.223602,3280530.938,0,1,0,0,0,0,0,0,0,562.137931,85.66666667,1072.642857,0,0,0,0,0,0,15,1285,14,15017,-1,64240,8,0,0,0,0,0,0,0,0,0,Benign
157.240.249.35-192.168.159.129-443-43790-6,192.168.159.129,43790,157.240.249.35,443,6,19/03/2024 01:35:56 PM,253244,8,7,792,3490,517,0,99,180.6820412,3245,0,498.5714286,1214.498231,16908.59408,59.23141318,18088.85714,39378.07239,148434,29,233446,33349.42857,52612.31792,148434,69,249884,41647.33333,53944.55936,149043,1606,0,0,0,0,160,164,31.59008703,27.64132615,0,3245,267.625,806.2675218,650067.3167,0,1,0,0,0,0,0,0,0,285.4666667,99,498.5714286,0,0,0,0,0,0,8,792,7,3490,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
157.240.249.35-192.168.159.129-443-43792-6,192.168.159.129,43792,157.240.249.35,443,6,19/03/2024 01:35:56 PM,167956,8,7,792,3491,517,0,99,180.6820412,3246,0,498.7142857,1214.875126,25500.72638,89.30910477,11996.85714,28675.50621,108303,23,151015,21573.57143,39132.91421,108303,68,166183,27697.16667,40576.42287,108903,23,0,0,0,0,160,164,47.63152254,41.67758222,0,3246,267.6875,806.5137088,650464.3625,0,1,0,0,0,0,0,0,0,285.5333333,99,498.7142857,0,0,0,0,0,0,8,792,7,3491,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
157.240.249.35-192.168.159.129-443-43788-6,192.168.159.129,43788,157.240.249.35,443,6,19/03/2024 01:35:55 PM,835097,22,22,1159,27969,517,0,52.68181818,127.4065059,5568,0,1271.318182,1625.265294,34879.78043,52.68849008,19420.86047,56601.09068,342364,21,811236,38630.28571,78761.89609,342364,210,834665,39745.95238,80273.33754,343202,701,0,0,0,0,440,464,26.34424504,26.34424504,0,5568,647.2888889,1284.314809,1649464.528,0,1,0,0,0,0,0,0,1,662,52.68181818,1271.318182,0,0,0,0,0,0,22,1159,22,27969,-1,64240,7,0,0,0,0,0,0,0,0,0,Benign
157.240.249.8-192.168.159.129-443-55440-6,192.168.159.129,55440,157.240.249.8,443,6,19/03/2024 01:35:57 PM,171701,6,8,768,3545,517,0,128,203.9852936,3244,0,443.125,1135.087843,25119.248,81.53709064,13207.76923,26811.48026,98959,9,137208,27441.6,40480.52551,98959,3100,171701,24528.71429,33629.42762,99456,2848,0,0,0,0,120,184,34.94446742,46.59262322,0,3244,287.5333333,830.4934735,689719.4095,0,1,0,0,0,0,0,0,1,308.0714286,128,443.125,0,0,0,0,0,0,6,768,8,3545,-1,64240,3,0,0,0,0,0,0,0,0,0,Benign
157.240.249.8-192.168.159.129-443-55442-6,192.168.159.129,55442,157.240.249.8,443,6,19/03/2024 01:35:57 PM,175546,7,9,768,3547,517,0,109.7142857,192.3943124,3246,0,394.1111111,1072.667055,24580.45185,91.14420152,11703.06667,25804.53946,100737,12,157532,26255.33333,37295.0953,100737,1319,175546,21943.25,33112.03344,101468,506,0,0,0,0,140,204,39.87558816,51.26861335,0,3246,253.8235294,783.1799949,613370.9044,0,1,0,0,0,0,0,0,1,269.6875,109.7142857,394.1111111,0,0,0,0,0,0,7,768,9,3547,-1,64240,3,0,0,0,0,0,0,0,0,0,Benign
157.240.249.8-192.168.159.129-443-55450-6,192.168.159.129,55450,157.240.249.8,443,6,19/03/2024 01:35:57 PM,177401,6,8,768,3546,517,0,128,203.9852936,3245,0,443.25,1135.440349,24317.78851,78.91725526,13646.23077,25520.30328,93015,30,137204,27440.8,37750.46564,93015,1056,177401,25343,31288.92235,93710,1499,0,0,0,0,120,184,33.82168082,45.09557443,0,3245,287.6,830.7477527,690141.8286,0,1,0,0,0,0,0,0,1,308.1428571,128,443.25,0,0,0,0,0,0,6,768,8,3546,-1,64240,3,0,0,0,0,0,0,0,0,0,Benign
157.240.249.8-192.168.159.129-443-55440-6,192.168.159.129,55440,157.240.249.8,443,6,19/03/2024 01:35:57 PM,109,1,1,0,24,0,0,0,0,24,24,24,0,220183.4862,18348.62385,109,0,109,109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,9174.311927,9174.311927,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,37960,0,0,0,0,0,0,0,0,0,0,Benign
157.240.249.8-192.168.159.129-443-55442-6,192.168.159.129,55442,157.240.249.8,443,6,19/03/2024 01:35:57 PM,21,1,1,0,24,0,0,0,0,24,24,24,0,1142857.143,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,47619.04762,47619.04762,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,37960,0,0,0,0,0,0,0,0,0,0,Benign
157.240.249.8-192.168.159.129-443-55450-6,192.168.159.129,55450,157.240.249.8,443,6,19/03/2024 01:35:57 PM,49,1,1,0,24,0,0,0,0,24,24,24,0,489795.9184,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,20408.16327,20408.16327,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,37960,0,0,0,0,0,0,0,0,0,0,Benign
157.240.249.8-192.168.159.129-443-55448-6,192.168.159.129,55448,157.240.249.8,443,6,19/03/2024 01:35:57 PM,207247,8,7,792,3498,517,0,99,180.6820412,3245,0,499.7142857,1214.223581,20699.93776,72.37740474,14803.35714,37771.57584,143949,27,189208,27029.71429,51960.78292,143949,67,201441,33573.5,54634.36431,144297,1852,0,0,0,0,160,164,38.60128253,33.77612221,0,3245,268.125,806.2550362,650047.1833,0,1,0,0,0,0,0,0,0,286,99,499.7142857,0,0,0,0,0,0,8,792,7,3498,-1,64240,4,0,0,0,0,0,0,0,0,0,Benign
